DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/14/2019,6:39,,,40.622894,-73.96002,"(40.622894, -73.96002)",AVENUE K                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066916,Tractor Truck Diesel,Sedan,,,
01/14/2019,6:40,BRONX,10472,40.82833,-73.85021,"(40.82833, -73.85021)",CASTLE HILL AVENUE              ,CHATTERTON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4066705,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:44,BROOKLYN,11236,40.64891,-73.89256,"(40.64891, -73.89256)",EAST 108 STREET                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4067640,Sedan,Bus,,,
01/14/2019,6:45,BROOKLYN,11203,40.651936,-73.9294,"(40.651936, -73.9294)",CHURCH AVENUE                   ,EAST 51 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067451,TRACT,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:45,MANHATTAN,10019,40.762997,-73.98393,"(40.762997, -73.98393)",,,240       WEST 52 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066588,Bus,Pick-up Truck,,,
01/14/2019,6:45,,,40.759842,-73.984184,"(40.759842, -73.984184)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066554,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:46,BROOKLYN,11216,40.680088,-73.94398,"(40.680088, -73.94398)",FULTON STREET                   ,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4068038,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:48,BROOKLYN,11207,40.679466,-73.90037,"(40.679466, -73.90037)",,,1700      BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067591,Sedan,Sedan,,,
01/14/2019,6:50,QUEENS,11418,40.697243,-73.813324,"(40.697243, -73.813324)",94 AVENUE                       ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,4066667,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:50,QUEENS,11436,40.67875,-73.794,"(40.67875, -73.794)",146 STREET                      ,119 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067374,Sedan,,,,
01/14/2019,6:53,MANHATTAN,10019,40.762814,-73.97568,"(40.762814, -73.97568)",,,33        WEST 56 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4067211,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:55,BROOKLYN,11234,40.62356,-73.927376,"(40.62356, -73.927376)",UTICA AVENUE                    ,AVENUE L,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4066635,Sedan,,,,
01/14/2019,6:55,MANHATTAN,10029,40.798615,-73.94375,"(40.798615, -73.94375)",EAST 115 STREET                 ,PARK AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4059552,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:55,,,40.813374,-73.956276,"(40.813374, -73.956276)",WEST 125 STREET                 ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4067252,Bus,,,,
01/14/2019,6:58,,,40.762978,-73.83198,"(40.762978, -73.83198)",MAIN STREET                     ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4066605,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,7:00,BRONX,10452,40.84196,-73.915306,"(40.84196, -73.915306)",EAST 172 STREET                 ,TOWNSEND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067017,Sedan,,,,
01/14/2019,7:00,BROOKLYN,11219,40.63063,-74.00923,"(40.63063, -74.00923)",65 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4066668,Sedan,Sedan,,,
01/14/2019,7:00,MANHATTAN,10016,40.743782,-73.97352,"(40.743782, -73.97352)",EAST 34 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,4066704,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:00,MANHATTAN,10017,40.75435,-73.97698,"(40.75435, -73.97698)",EAST 45 STREET                  ,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4066819,Sedan,Box Truck,,,
01/14/2019,7:00,,,40.607685,-74.13892,"(40.607685, -74.13892)",STATEN ISLAND EXPRESSWAY        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4067590,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:00,,,40.85396,-73.90944,"(40.85396, -73.90944)",WEST BURNSIDE AVENUE            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066590,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:03,BROOKLYN,11201,40.688583,-73.98502,"(40.688583, -73.98502)",,,227       SCHERMERHORN STREET           ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4066874,PK,Sedan,,,
01/14/2019,7:05,,,40.695065,-73.77727,"(40.695065, -73.77727)",SAYRES AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067331,Bus,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:10,QUEENS,11365,40.736732,-73.80373,"(40.736732, -73.80373)",65 AVENUE                       ,165 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066792,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:15,BROOKLYN,11216,40.683735,-73.939644,"(40.683735, -73.939644)",,,409       HANCOCK STREET                ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4068040,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:15,QUEENS,11355,40.755653,-73.81811,"(40.755653, -73.81811)",,,43-58     BURLING STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4066884,Sedan,,,,
01/14/2019,7:15,STATEN ISLAND,10305,40.618187,-74.06915,"(40.618187, -74.06915)",BAY STREET                      ,LYNHURST AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4067415,Sedan,Sedan,Sedan,,
01/14/2019,7:15,,,40.706345,-73.95826,"(40.706345, -73.95826)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4067038,Sedan,,,,
01/14/2019,7:15,,,40.71523,-74.01334,"(40.71523, -74.01334)",WEST STREET                     ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4066866,Bus,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:15,BRONX,10465,40.87831,-73.870155,"(40.87831, -73.870155)",EAST GUN HILL ROAD              ,BRONX RIVER PARKWAY,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4056355,Tractor Truck Diesel,Sedan,,,
01/14/2019,7:30,BRONX,10452,40.83862,-73.92708,"(40.83862, -73.92708)",UNIVERSITY AVENUE               ,WEST 168 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4067008,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,7:34,BRONX,10470,40.896107,-73.863884,"(40.896107, -73.863884)",,,4225      PETERS PLACE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4067472,Van,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:34,QUEENS,11101,40.736874,-73.935646,"(40.736874, -73.935646)",VANDAM STREET                   ,BRADLEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4066675,Sedan,Tractor Truck Diesel,,,
01/14/2019,7:35,,,40.770332,-73.87608,"(40.770332, -73.87608)",94 STREET                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4066791,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:37,BROOKLYN,11234,40.619423,-73.91921,"(40.619423, -73.91921)",AVENUE N                        ,EAST 58 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4056804,Bus,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:40,BROOKLYN,11206,40.695034,-73.949135,"(40.695034, -73.949135)",,,585       MARCY AVENUE                  ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4068039,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,7:40,BROOKLYN,11217,40.683147,-73.97285,"(40.683147, -73.97285)",,,212       SOUTH OXFORD STREET           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4066734,Bus,Sedan,,,
01/14/2019,7:45,BRONX,10466,40.893593,-73.84488,"(40.893593, -73.84488)",,,4128      EDSON AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067471,Sedan,Sedan,,,
01/14/2019,7:45,,,40.64266,-74.00929,"(40.64266, -74.00929)",52 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4066727,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,7:45,QUEENS,11373,40.74657,-73.88375,"(40.74657, -73.88375)",82 STREET                       ,ITHACA STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4067453,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,7:57,QUEENS,11420,40.667675,-73.80264,"(40.667675, -73.80264)",135 AVENUE                      ,135 PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4067206,Sedan,Sedan,,,
01/14/2019,8:00,BRONX,10459,40.82098,-73.89388,"(40.82098, -73.89388)",EAST 163 STREET                 ,FOX STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4058501,Sedan,Sedan,,,
01/14/2019,8:00,BROOKLYN,11216,40.677025,-73.95268,"(40.677025, -73.95268)",BEDFORD AVENUE                  ,DEAN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067054,Sedan,Sedan,,,
01/14/2019,8:00,BROOKLYN,11235,40.577007,-73.961334,"(40.577007, -73.961334)",,,3099      BRIGHTON 6 STREET             ,0,0,0,0,0,0,0,0,Unspecified,,,,,4067172,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,8:00,QUEENS,11378,40.714138,-73.90921,"(40.714138, -73.90921)",,,61-21     55 STREET                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4066707,Pick-up Truck,,,,
01/14/2019,8:00,STATEN ISLAND,10309,40.548782,-74.21079,"(40.548782, -74.21079)",ROSSVILLE AVENUE                ,BALSAM PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4067485,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:00,,,40.67798,-73.872116,"(40.67798, -73.872116)",LIBERTY AVENUE                  ,CONDUIT BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4066807,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:00,,,40.667976,-73.93399,"(40.667976, -73.93399)",UNION STREET                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066795,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:00,,,40.85004,-73.91606,"(40.85004, -73.91606)",UNIVERSITY AVENUE               ,,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4066870,Station Wagon/Sport Utility Vehicle,Bike,,,
01/14/2019,8:00,QUEENS,11356,40.787914,-73.841965,"(40.787914, -73.841965)",11 AVENUE                       ,126 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4066624,Sedan,Sedan,,,
01/14/2019,8:00,QUEENS,11379,40.715805,-73.887924,"(40.715805, -73.887924)",69 STREET                       ,JUNIPER BOULEVARD SOUTH,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4066706,Sedan,Sedan,,,
01/14/2019,8:02,BROOKLYN,11206,40.69594,-73.95267,"(40.69594, -73.95267)",,,113       NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4068037,Flat Bed,Sedan,,,
01/14/2019,8:02,BROOKLYN,11223,40.605087,-73.964134,"(40.605087, -73.964134)",,,812       AVENUE R                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4067134,Sedan,Sedan,,,
01/14/2019,8:02,BRONX,10458,40.856693,-73.88465,"(40.856693, -73.88465)",EAST 189 STREET                 ,BELMONT AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4056915,,,,,
01/14/2019,8:05,BRONX,10457,40.846657,-73.89619,"(40.846657, -73.89619)",3 AVENUE                        ,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,4067347,Sedan,Box Truck,,,
01/14/2019,8:05,BRONX,10453,40.8518,-73.909225,"(40.8518, -73.909225)",JEROME AVENUE                   ,EAST TREMONT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4066872,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,8:10,BRONX,10460,40.838238,-73.876686,"(40.838238, -73.876686)",EAST 177 STREET                 ,BRONX PARK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4066769,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:10,BRONX,10460,40.84271,-73.885666,"(40.84271, -73.885666)",EAST TREMONT AVENUE             ,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4067346,Taxi,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:10,BROOKLYN,11201,40.689144,-73.99071,"(40.689144, -73.99071)",BOERUM PLACE                    ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4066875,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:10,BROOKLYN,11206,40.70226,-73.943214,"(40.70226, -73.943214)",,,20        COOK STREET                   ,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4066902,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:14,MANHATTAN,10004,40.702957,-74.01151,"(40.702957, -74.01151)",BROAD STREET                    ,WATER STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4066975,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:15,BROOKLYN,11201,40.689144,-73.99071,"(40.689144, -73.99071)",BOERUM PLACE                    ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4067963,Box Truck,Sedan,,,
01/14/2019,8:15,STATEN ISLAND,10308,40.54203,-74.14624,"(40.54203, -74.14624)",,,4000      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4066658,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:17,QUEENS,11357,40.78025,-73.819176,"(40.78025, -73.819176)",147 STREET                      ,21 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,,,,4066612,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,8:19,QUEENS,11421,40.692257,-73.86766,"(40.692257, -73.86766)",,,86-19     DEXTER COURT                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067093,Sedan,Sedan,,,
01/14/2019,8:21,QUEENS,11375,40.72657,-73.85265,"(40.72657, -73.85265)",67 ROAD                         ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4066670,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,8:26,BRONX,10454,40.808132,-73.916595,"(40.808132, -73.916595)",SAINT ANNS AVENUE               ,EAST 140 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4066739,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,8:28,BROOKLYN,11209,40.62481,-74.02555,"(40.62481, -74.02555)",,,473       82 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4066762,Bus,Sedan,,,
01/14/2019,8:29,MANHATTAN,10032,40.83569,-73.93739,"(40.83569, -73.93739)",WEST 163 STREET                 ,EDGECOMBE AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4067383,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
01/14/2019,8:30,BRONX,10463,40.886005,-73.91186,"(40.886005, -73.91186)",WEST 235 STREET                 ,ARLINGTON AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4067852,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:30,BROOKLYN,11212,40.66796,-73.911255,"(40.66796, -73.911255)",,,161       CHESTER STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4056542,Taxi,,,,
01/14/2019,8:30,MANHATTAN,10001,40.7509,-73.99812,"(40.7509, -73.99812)",9 AVENUE                        ,WEST 30 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067814,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:30,MANHATTAN,10031,40.82656,-73.950806,"(40.82656, -73.950806)",,,610       WEST 145 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066926,Station Wagon/Sport Utility Vehicle,Taxi,,,
01/14/2019,8:30,QUEENS,11413,40.665634,-73.758156,"(40.665634, -73.758156)",SPRINGFIELD BOULEVARD           ,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4066749,Sedan,Sedan,,,
01/14/2019,8:30,QUEENS,11426,40.72519,-73.723724,"(40.72519, -73.723724)",,,244-19    BRADDOCK AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060260,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:30,,,40.771774,-73.92445,"(40.771774, -73.92445)",ASTORIA BOULEVARD               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4056367,Sedan,Sedan,,,
01/14/2019,8:30,,,40.827595,-73.85004,"(40.827595, -73.85004)",BRUCKNER BOULEVARD              ,CASTLE HILL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4056299,Bus,Tow Truck / Wrecker,,,
01/14/2019,8:30,,,40.804993,-73.911354,"(40.804993, -73.911354)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066771,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,8:30,,,40.781853,-73.82523,"(40.781853, -73.82523)",WHITESTONE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4066722,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,8:30,QUEENS,11102,40.766056,-73.922066,"(40.766056, -73.922066)",,,30-33     31 STREET                     ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4066799,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,8:35,BROOKLYN,11228,40.62236,-74.01247,"(40.62236, -74.01247)",76 STREET                       ,11 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4066669,Taxi,Box Truck,,,
01/14/2019,8:35,MANHATTAN,10018,40.758305,-74.000145,"(40.758305, -74.000145)",11 AVENUE                       ,WEST 38 STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4067661,Taxi,Bus,,,
01/14/2019,8:35,QUEENS,11433,40.69648,-73.79968,"(40.69648, -73.79968)",,,154-20    SOUTH ROAD                    ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4066674,Sedan,,,,
01/14/2019,8:38,,,40.812622,-73.92934,"(40.812622, -73.92934)",EAST 138 STREET                 ,PARK AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4066774,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:38,,,40.722496,-73.940414,"(40.722496, -73.940414)",BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4066850,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,8:40,MANHATTAN,10018,40.757065,-74.00106,"(40.757065, -74.00106)",WEST 36 STREET                  ,11 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4066900,Pick-up Truck,Taxi,,,
01/14/2019,8:40,,,40.760704,-73.858246,"(40.760704, -73.858246)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4066784,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,8:40,,,40.84782,-73.90756,"(40.84782, -73.90756)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4066871,Sedan,Sedan,,,
01/14/2019,9:00,QUEENS,11378,40.719486,-73.908264,"(40.719486, -73.908264)",,,58-52     59 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4066709,Pick-up Truck,Sedan,,,
01/14/2019,8:42,,,40.845108,-73.913025,"(40.845108, -73.913025)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4067009,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:44,QUEENS,11432,40.709072,-73.78964,"(40.709072, -73.78964)",171 STREET                      ,90 AVENUE,,2,0,0,0,0,0,2,0,Unsafe Speed,Failure to Yield Right-of-Way,Unspecified,,,4066679,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
01/14/2019,8:45,MANHATTAN,10010,40.736855,-73.97853,"(40.736855, -73.97853)",EAST 23 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4066821,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:47,MANHATTAN,10011,40.74196,-73.99722,"(40.74196, -73.99722)",,,160       7 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4066700,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:48,BRONX,10473,40.82044,-73.85366,"(40.82044, -73.85366)",,,2025      SEWARD AVENUE                 ,2,0,0,0,0,0,2,0,Turning Improperly,Following Too Closely,,,,4066858,Sedan,Sedan,,,
01/14/2019,8:50,BROOKLYN,11204,40.62433,-73.9911,"(40.62433, -73.9911)",,,1628      60 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066721,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:50,QUEENS,11105,40.783886,-73.91399,"(40.783886, -73.91399)",,,20-36     20 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4067324,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,8:50,QUEENS,11362,40.765903,-73.72412,"(40.765903, -73.72412)",NASSAU BOULEVARD                ,260 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066656,Sedan,Sedan,,,
01/14/2019,8:50,QUEENS,11694,40.578384,-73.85827,"(40.578384, -73.85827)",BEACH CHANNEL DRIVE             ,BEACH 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066842,Sedan,Sedan,,,
01/14/2019,8:50,,,40.82269,-73.94947,"(40.82269, -73.94947)",AMSTERDAM AVENUE                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4066903,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
01/14/2019,8:50,,,40.7672,-73.887825,"(40.7672, -73.887825)",GRAND CENTRAL PARKWAY           ,82 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4066786,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,8:51,BROOKLYN,11215,40.66495,-73.993355,"(40.66495, -73.993355)",17 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4066728,Van,Sedan,,,
01/14/2019,8:55,BROOKLYN,11208,40.67994,-73.88468,"(40.67994, -73.88468)",ELTON STREET                    ,FULTON STREET,,3,0,0,0,0,0,3,0,Outside Car Distraction,Unsafe Speed,,,,4066810,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,8:57,QUEENS,11416,40.68588,-73.83786,"(40.68588, -73.83786)",105 STREET                      ,101 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067094,Bus,Sedan,,,
01/14/2019,9:00,BRONX,10451,40.822304,-73.91485,"(40.822304, -73.91485)",MELROSE AVENUE                  ,EAST 158 STREET,,0,0,0,0,0,0,0,0,Failure to Keep Right,Traffic Control Disregarded,,,,4066740,Sedan,Taxi,,,
01/14/2019,9:00,BROOKLYN,11208,40.667507,-73.88007,"(40.667507, -73.88007)",NEW LOTS AVENUE                 ,ESSEX STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4067601,Sedan,Station Wagon/Sport Utility Vehicle,,,
